fb,tb,from_name,to_name,r_aa,r_ab,r_ac,r_bb,r_bc,r_cc,x_aa,x_ab,x_ac,x_bb,x_bc,x_cc,r_s1s1,r_s1s2,r_s2s2,x_s1s1,x_s1s2,x_s2s2,primary_phase,type,name,status,s_base,v_ln_base,z_base,phases
2992,2993,x2822866b,sx2822866b,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.8951144138313614,0.5459277459319528,1.8951144138313614,0.771163970044379,0.5898321930473374,0.771163970044379,b,triplex_line,tpx338922b0,,1000000,104.0,0.010816,s1s2
2631,2994,m1047672,n1136999,0.000347012091124273,0.0,0.0,0.0,0.0,0.0,0.00027715318659321883,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,line,ln5774455-2,,1000000,7199.557856794634,51.833633333333346,a
2994,2995,n1136999,m1047671,0.0001908769207151501,0.0,0.0,0.0,0.0,0.0,0.00015245044243821334,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,line,ln5774455-3,,1000000,7199.557856794634,51.833633333333346,a
2995,2996,m1047671,l2710511,0.0013178863336964926,0.0,0.0,0.0,0.0,0.0,0.0010525754182462489,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,line,ln6320335-1,,1000000,7199.557856794634,51.833633333333346,a
2996,2997,l2710511,l2766719,0.0014567895264942295,0.0,0.0,0.0,0.0,0.0,0.0011635152485764784,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,line,ln5502525-1,,1000000,7199.557856794634,51.833633333333346,a
2997,2998,l2766719,x2766719a,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3594674556213017,0.0,0.3594674556213017,0.20369822485207095,0.0,0.20369822485207095,a,center_tap_xfmr,t21357865a,CLOSED,1000000,138.66666666666669,0.019228444444444447,s1s2
2998,2999,x2766719a,sx2766719a,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.8951144138313614,0.5459277459319528,1.8951144138313614,0.771163970044379,0.5898321930473374,0.771163970044379,a,triplex_line,tpx21357865a0,,1000000,104.0,0.010816,s1s2
2996,3000,l2710511,x2710511a,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3594674556213017,0.0,0.3594674556213017,0.20369822485207095,0.0,0.20369822485207095,a,center_tap_xfmr,t21357515a,CLOSED,1000000,138.66666666666669,0.019228444444444447,s1s2
3000,3001,x2710511a,sx2710511a,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.8951144138313614,0.5459277459319528,1.8951144138313614,0.771163970044379,0.5898321930473374,0.771163970044379,a,triplex_line,tpx21357515a0,,1000000,104.0,0.010816,s1s2
2628,3002,l2973153,x2973153a,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5991124260355029,0.0,0.5991124260355029,0.3394970414201183,0.0,0.3394970414201183,a,center_tap_xfmr,t5338925a,CLOSED,1000000,138.66666666666669,0.019228444444444447,s1s2
3002,3003,x2973153a,sx2973153a,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.8951144138313614,0.5459277459319528,1.8951144138313614,0.771163970044379,0.5898321930473374,0.771163970044379,a,triplex_line,tpx338925a0,,1000000,104.0,0.010816,s1s2
2627,3004,m1047649,n1136997,0.0,0.0,0.0,0.0,0.0,0.00029538088526318565,0.0,0.0,0.0,0.0,0.0,0.0001150488015722221,0.0,0.0,0.0,0.0,0.0,0.0,,line,ln6108128-2,,1000000,7199.557856794634,51.833633333333346,c
3004,3005,n1136997,l3104123,0.0,0.0,0.0,0.0,0.0,0.0012211966563525688,0.0,0.0,0.0,0.0,0.0,0.0004756476089242679,0.0,0.0,0.0,0.0,0.0,0.0,,line,ln6108128-3,,1000000,7199.557856794634,51.833633333333346,c
3005,3006,l3104123,x3104123c,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5991124260355029,0.0,0.5991124260355029,0.3394970414201183,0.0,0.3394970414201183,c,center_tap_xfmr,t5338924c,CLOSED,1000000,138.66666666666669,0.019228444444444447,s1s2
3006,3007,x3104123c,sx3104123c,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.8951144138313614,0.5459277459319528,1.8951144138313614,0.771163970044379,0.5898321930473374,0.771163970044379,c,triplex_line,tpx338924c0,,1000000,104.0,0.010816,s1s2
2625,3008,l3216123,x3216123a,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5991124260355029,0.0,0.5991124260355029,0.3394970414201183,0.0,0.3394970414201183,a,center_tap_xfmr,t5338926a,CLOSED,1000000,138.66666666666669,0.019228444444444447,s1s2
3008,3009,x3216123a,sx3216123a,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.8951144138313614,0.5459277459319528,1.8951144138313614,0.771163970044379,0.5898321930473374,0.771163970044379,a,triplex_line,tpx338926a0,,1000000,104.0,0.010816,s1s2
2624,3010,m1047615,n1136995,0.0,0.0,0.0,0.0,0.0,0.0002918666059071091,0.0,0.0,0.0,0.0,0.0,0.0002331093410181297,0.0,0.0,0.0,0.0,0.0,0.0,,line,ln6268990-3,,1000000,7199.557856794634,51.833633333333346,c
3010,3011,n1136995,m1047613,0.0,0.0,0.0,0.0,0.0,0.0002736453270370333,0.0,0.0,0.0,0.0,0.0,0.00021855628758911638,0.0,0.0,0.0,0.0,0.0,0.0,,line,ln6268990-4,,1000000,7199.557856794634,51.833633333333346,c
3011,3012,m1047613,m1047612,0.0,0.0,0.0,0.0,0.0,8.312763455464063e-06,0.0,0.0,0.0,0.0,0.0,6.639275518075361e-06,0.0,0.0,0.0,0.0,0.0,0.0,,line,ln6268990-2,,1000000,7199.557856794634,51.833633333333346,c
3012,3013,m1047612,p828360,0.0,0.0,0.0,0.0,0.0,9.40535349432137e-05,0.0,0.0,0.0,0.0,0.0,2.879968677805104e-05,0.0,0.0,0.0,0.0,0.0,0.0,,line,ln8961760-1,,1000000,7199.557856794634,51.833633333333346,c
3013,3014,p828360,l2729206,0.0,0.0,0.0,0.0,0.0,0.0005515050409584693,0.0,0.0,0.0,0.0,0.0,0.00016887374244582985,0.0,0.0,0.0,0.0,0.0,0.0,,line,ln8961799-1,,1000000,7199.557856794634,51.833633333333346,c
3014,3015,l2729206,l2729207,0.0,0.0,0.0,0.0,0.0,0.005131673509902822,0.0,0.0,0.0,0.0,0.0,0.0015713454026119694,0.0,0.0,0.0,0.0,0.0,0.0,,line,ln8961799-2,,1000000,7199.557856794634,51.833633333333346,c
3015,3016,l2729207,228-961799-3_int,0.0,0.0,0.0,0.0,0.0,0.00021348776414040533,0.0,0.0,0.0,0.0,0.0,6.537107554652031e-05,0.0,0.0,0.0,0.0,0.0,0.0,,line,ln8961799-3,,1000000,7199.557856794634,51.833633333333346,c
3016,3017,228-961799-3_int,193-46661,0.0,0.0,0.0,0.0,0.0,1.9292492840877443e-08,0.0,0.0,0.0,0.0,0.0,1.9292492840877443e-08,0.0,0.0,0.0,0.0,0.0,0.0,,switch,wg127_48332_sw,OPEN,1000000,7199.557856794634,51.833633333333346,c
3018,3017,l2897554,193-46661,0.0,0.0,0.0,0.0,0.0,0.0021009210495315984,0.0,0.0,0.0,0.0,0.0,0.0006433130685460749,0.0,0.0,0.0,0.0,0.0,0.0,,line,ln8961797-2,,1000000,7199.557856794634,51.833633333333346,c
3019,3018,m1047633,l2897554,0.0,0.0,0.0,0.0,0.0,0.003148773656914541,0.0,0.0,0.0,0.0,0.0,0.0009641710448083514,0.0,0.0,0.0,0.0,0.0,0.0,,line,ln8961797-1,,1000000,7199.557856794634,51.833633333333346,c
3020,3019,l2766499,m1047633,0.0,0.0,0.0,0.0,0.0,0.0001447325948900618,0.0,0.0,0.0,0.0,0.0,4.431788132072844e-05,0.0,0.0,0.0,0.0,0.0,0.0,,line,ln8961800-3,,1000000,7199.557856794634,51.833633333333346,c
3021,3020,l2878848,l2766499,0.0,0.0,0.0,0.0,0.0,0.0025300869517676313,0.0,0.0,0.0,0.0,0.0,0.0007747259236575801,0.0,0.0,0.0,0.0,0.0,0.0,,line,ln8961800-2,,1000000,7199.557856794634,51.833633333333346,c
3022,3021,p828359,l2878848,0.0,0.0,0.0,0.0,0.0,0.0031080197935177065,0.0,0.0,0.0,0.0,0.0,0.0009516919976196097,0.0,0.0,0.0,0.0,0.0,0.0,,line,ln8961800-1,,1000000,7199.557856794634,51.833633333333346,c
3011,3022,m1047613,p828359,0.0,0.0,0.0,0.0,0.0,7.922007136556004e-05,0.0,0.0,0.0,0.0,0.0,2.4257602260675035e-05,0.0,0.0,0.0,0.0,0.0,0.0,,line,ln8961758-1,,1000000,7199.557856794634,51.833633333333346,c
3021,3023,l2878848,x2878848c,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.23964497041420116,0.0,0.23964497041420116,0.13579881656804732,0.0,0.13579881656804732,c,center_tap_xfmr,t22112168887c,CLOSED,1000000,138.66666666666669,0.019228444444444447,s1s2
3023,3024,x2878848c,sx2878848c,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.8951144138313614,0.5459277459319528,1.8951144138313614,0.771163970044379,0.5898321930473374,0.771163970044379,c,triplex_line,tpx2212168887c0,,1000000,104.0,0.010816,s1s2
3020,3025,l2766499,x2766499c,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.17973372781065086,0.0,0.17973372781065086,0.10184911242603548,0.0,0.10184911242603548,c,center_tap_xfmr,t22112168880c,CLOSED,1000000,138.66666666666669,0.019228444444444447,s1s2
3025,3026,x2766499c,sx2766499c,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.8951144138313614,0.5459277459319528,1.8951144138313614,0.771163970044379,0.5898321930473374,0.771163970044379,c,triplex_line,tpx2212168880c0,,1000000,104.0,0.010816,s1s2
3018,3027,l2897554,x2897554c,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.17973372781065086,0.0,0.17973372781065086,0.10184911242603548,0.0,0.10184911242603548,c,center_tap_xfmr,t22112168870c,CLOSED,1000000,138.66666666666669,0.019228444444444447,s1s2
3027,3028,x2897554c,sx2897554c,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.8951144138313614,0.5459277459319528,1.8951144138313614,0.771163970044379,0.5898321930473374,0.771163970044379,c,triplex_line,tpx2212168870c0,,1000000,104.0,0.010816,s1s2
3015,3029,l2729207,x2729207c,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.17973372781065086,0.0,0.17973372781065086,0.10184911242603548,0.0,0.10184911242603548,c,center_tap_xfmr,t22112168874c,CLOSED,1000000,138.66666666666669,0.019228444444444447,s1s2
3029,3030,x2729207c,sx2729207c,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.8951144138313614,0.5459277459319528,1.8951144138313614,0.771163970044379,0.5898321930473374,0.771163970044379,c,triplex_line,tpx2212168874c0,,1000000,104.0,0.010816,s1s2
3014,3031,l2729206,x2729206c,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.23964497041420116,0.0,0.23964497041420116,0.13579881656804732,0.0,0.13579881656804732,c,center_tap_xfmr,t22112168866c,CLOSED,1000000,138.66666666666669,0.019228444444444447,s1s2
3031,3032,x2729206c,sx2729206c,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.8951144138313614,0.5459277459319528,1.8951144138313614,0.771163970044379,0.5898321930473374,0.771163970044379,c,triplex_line,tpx2212168866c0,,1000000,104.0,0.010816,s1s2
2623,3033,m1047593,n1136993,0.00030943269699617687,0.0,0.0,0.0,0.0,0.0,0.00016985290034747237,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,line,ln5661951-2,,1000000,7199.557856794634,51.833633333333346,a
3033,3034,n1136993,l2972930,0.0006782529906387099,0.0,0.0,0.0,0.0,0.0,0.000372304668341999,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,line,ln5661951-3,,1000000,7199.557856794634,51.833633333333346,a
3034,3035,l2972930,x2972930a,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3594674556213017,0.0,0.3594674556213017,0.20369822485207095,0.0,0.20369822485207095,a,center_tap_xfmr,t5338927a,CLOSED,1000000,138.66666666666669,0.019228444444444447,s1s2
3035,3036,x2972930a,sx2972930a,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.8951144138313614,0.5459277459319528,1.8951144138313614,0.771163970044379,0.5898321930473374,0.771163970044379,a,triplex_line,tpx338927a0,,1000000,104.0,0.010816,s1s2
2590,3037,l3066815,x3066815c,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3594674556213017,0.0,0.3594674556213017,0.20369822485207095,0.0,0.20369822485207095,c,center_tap_xfmr,t5338936c,CLOSED,1000000,138.66666666666669,0.019228444444444447,s1s2
3037,3038,x3066815c,sx3066815c,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.8951144138313614,0.5459277459319528,1.8951144138313614,0.771163970044379,0.5898321930473374,0.771163970044379,c,triplex_line,tpx338936c0,,1000000,104.0,0.010816,s1s2
2586,3039,l2858166,x2858166a,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8986686390532543,0.0,0.8986686390532543,0.5092455621301775,0.0,0.5092455621301775,a,center_tap_xfmr,t226192994a,CLOSED,1000000,138.66666666666669,0.019228444444444447,s1s2
3039,3040,x2858166a,sx2858166a,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.8951144138313614,0.5459277459319528,1.8951144138313614,0.771163970044379,0.5898321930473374,0.771163970044379,a,triplex_line,tpx226192994a0,,1000000,104.0,0.010816,s1s2
2506,3041,m1047521,n1136665,0.00014113510645721945,0.0,0.0,0.0,0.0,0.0,0.0001908882106039765,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,line,ln6129680-2,,1000000,7199.557856794634,51.833633333333346,a
3041,3042,n1136665,l2685809,0.00037620668682778385,0.0,0.0,0.0,0.0,0.0,0.0005088274850139725,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,line,ln6129680-3,,1000000,7199.557856794634,51.833633333333346,a
3042,3043,l2685809,x2685809a,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5991124260355029,0.0,0.5991124260355029,0.3394970414201183,0.0,0.3394970414201183,a,center_tap_xfmr,t225533162a,CLOSED,1000000,138.66666666666669,0.019228444444444447,s1s2
3043,3044,x2685809a,sx2685809a,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.8951144138313614,0.5459277459319528,1.8951144138313614,0.771163970044379,0.5898321930473374,0.771163970044379,a,triplex_line,tpx225533162a0,,1000000,104.0,0.010816,s1s2
2503,3045,l2897777,x2897777c,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3594674556213017,0.0,0.3594674556213017,0.20369822485207095,0.0,0.20369822485207095,c,center_tap_xfmr,t5338937c,CLOSED,1000000,138.66666666666669,0.019228444444444447,s1s2
3045,3046,x2897777c,sx2897777c,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.8951144138313614,0.5459277459319528,1.8951144138313614,0.771163970044379,0.5898321930473374,0.771163970044379,c,triplex_line,tpx338937c0,,1000000,104.0,0.010816,s1s2
2500,3047,m1047513,p901913,0.0,0.0,0.0,0.0,0.0,0.00020208410625856916,0.0,0.0,0.0,0.0,0.0,0.00011277526179321656,0.0,0.0,0.0,0.0,0.0,0.0,,line,ln5773033-1,,1000000,7199.557856794634,51.833633333333346,c
3047,3048,p901913,l3157708,0.0,0.0,0.0,0.0,0.0,0.0007465995746524631,0.0,0.0,0.0,0.0,0.0,0.00041664811768226496,0.0,0.0,0.0,0.0,0.0,0.0,,line,ln5803262-1,,1000000,7199.557856794634,51.833633333333346,c
3048,3049,l3157708,n1137991,0.0,0.0,0.0,0.0,0.0,0.0004565697755677442,0.0,0.0,0.0,0.0,0.0,0.000254793793137995,0.0,0.0,0.0,0.0,0.0,0.0,,line,ln5803262-7,,1000000,7199.557856794634,51.833633333333346,c
3049,3050,n1137991,m4113345,0.0,0.0,0.0,0.0,0.0,0.001402073254301632,0.0,0.0,0.0,0.0,0.0,0.0007824424257532563,0.0,0.0,0.0,0.0,0.0,0.0,,line,ln5803262-8,,1000000,7199.557856794634,51.833633333333346,c
3050,3051,m4113345,l3197640,0.0,0.0,0.0,0.0,0.0,0.0026052425722135476,0.0,0.0,0.0,0.0,0.0,0.0014538843185435179,0.0,0.0,0.0,0.0,0.0,0.0,,line,ln5803262-6,,1000000,7199.557856794634,51.833633333333346,c
3051,3052,l3197640,x3197640c,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8986686390532543,0.0,0.8986686390532543,0.5092455621301775,0.0,0.5092455621301775,c,center_tap_xfmr,t5338944c,CLOSED,1000000,138.66666666666669,0.019228444444444447,s1s2
3052,3053,x3197640c,sx3197640c,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.8951144138313614,0.5459277459319528,1.8951144138313614,0.771163970044379,0.5898321930473374,0.771163970044379,c,triplex_line,tpx338944c0,,1000000,104.0,0.010816,s1s2
3048,3054,l3157708,x3157708c,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5991124260355029,0.0,0.5991124260355029,0.3394970414201183,0.0,0.3394970414201183,c,center_tap_xfmr,t226192954c,CLOSED,1000000,138.66666666666669,0.019228444444444447,s1s2
3054,3055,x3157708c,sx3157708c,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.8951144138313614,0.5459277459319528,1.8951144138313614,0.771163970044379,0.5898321930473374,0.771163970044379,c,triplex_line,tpx226192954c0,,1000000,104.0,0.010816,s1s2
1187,3056,l2991914,x2991914c,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5991124260355029,0.0,0.5991124260355029,0.3394970414201183,0.0,0.3394970414201183,c,center_tap_xfmr,t5338941c,CLOSED,1000000,138.66666666666669,0.019228444444444447,s1s2
3056,3057,x2991914c,sx2991914c,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.8951144138313614,0.5459277459319528,1.8951144138313614,0.771163970044379,0.5898321930473374,0.771163970044379,c,triplex_line,tpx338941c0,,1000000,104.0,0.010816,s1s2
1185,3058,l2841635,x2841635a,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5991124260355029,0.0,0.5991124260355029,0.3394970414201183,0.0,0.3394970414201183,a,center_tap_xfmr,t21399099a,CLOSED,1000000,138.66666666666669,0.019228444444444447,s1s2
3058,3059,x2841635a,sx2841635a,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.8951144138313614,0.5459277459319528,1.8951144138313614,0.771163970044379,0.5898321930473374,0.771163970044379,a,triplex_line,tpx21399099a0,,1000000,104.0,0.010816,s1s2
1184,3060,l2822869,x2822869a,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3594674556213017,0.0,0.3594674556213017,0.20369822485207095,0.0,0.20369822485207095,a,center_tap_xfmr,t5338942a,CLOSED,1000000,138.66666666666669,0.019228444444444447,s1s2
3060,3061,x2822869a,sx2822869a,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.8951144138313614,0.5459277459319528,1.8951144138313614,0.771163970044379,0.5898321930473374,0.771163970044379,a,triplex_line,tpx338942a0,,1000000,104.0,0.010816,s1s2
1183,3062,m1026808,n1140520,0.0,0.0,0.0,0.0,0.0,0.0001019094185938677,0.0,0.0,0.0,0.0,0.0,8.139347541362081e-05,0.0,0.0,0.0,0.0,0.0,0.0,,line,ln6229803-2,,1000000,7199.557856794634,51.833633333333346,c
3062,3063,n1140520,l2729410,0.0,0.0,0.0,0.0,0.0,0.0004920846298816276,0.0,0.0,0.0,0.0,0.0,0.0003930203780605326,0.0,0.0,0.0,0.0,0.0,0.0,,line,ln6229803-3,,1000000,7199.557856794634,51.833633333333346,c
3063,3064,l2729410,x2729410c,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3594674556213017,0.0,0.3594674556213017,0.20369822485207095,0.0,0.20369822485207095,c,center_tap_xfmr,t5338943c,CLOSED,1000000,138.66666666666669,0.019228444444444447,s1s2
3064,3065,x2729410c,sx2729410c,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.8951144138313614,0.5459277459319528,1.8951144138313614,0.771163970044379,0.5898321930473374,0.771163970044379,c,triplex_line,tpx338943c0,,1000000,104.0,0.010816,s1s2
1180,3066,l3254217,x3254217c,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3594674556213017,0.0,0.3594674556213017,0.20369822485207095,0.0,0.20369822485207095,c,center_tap_xfmr,t21399112c,CLOSED,1000000,138.66666666666669,0.019228444444444447,s1s2
3066,3067,x3254217c,sx3254217c,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.8951144138313614,0.5459277459319528,1.8951144138313614,0.771163970044379,0.5898321930473374,0.771163970044379,c,triplex_line,tpx21399112c0,,1000000,104.0,0.010816,s1s2
1176,3068,m1026795,n1140522,0.0,0.0,0.0,0.0,0.0,0.00029354710377084425,0.0,0.0,0.0,0.0,0.0,0.00023445152865340295,0.0,0.0,0.0,0.0,0.0,0.0,,line,ln6259998-2,,1000000,7199.557856794634,51.833633333333346,c
3068,3069,n1140522,l2822870,0.0,0.0,0.0,0.0,0.0,0.00034108011597507753,0.0,0.0,0.0,0.0,0.0,0.0002724154098487118,0.0,0.0,0.0,0.0,0.0,0.0,,line,ln6259998-3,,1000000,7199.557856794634,51.833633333333346,c
3069,3070,l2822870,l2766725,0.0,0.0,0.0,0.0,0.0,0.0013799233887857485,0.0,0.0,0.0,0.0,0.0,0.0011021234540197023,0.0,0.0,0.0,0.0,0.0,0.0,,line,ln6047579-1,,1000000,7199.557856794634,51.833633333333346,c
3070,3071,l2766725,x2766725c,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5991124260355029,0.0,0.5991124260355029,0.3394970414201183,0.0,0.3394970414201183,c,center_tap_xfmr,t21399220c,CLOSED,1000000,138.66666666666669,0.019228444444444447,s1s2
3071,3072,x2766725c,sx2766725c,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.8951144138313614,0.5459277459319528,1.8951144138313614,0.771163970044379,0.5898321930473374,0.771163970044379,c,triplex_line,tpx21399220c0,,1000000,104.0,0.010816,s1s2
3069,3073,l2822870,x2822870c,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5991124260355029,0.0,0.5991124260355029,0.3394970414201183,0.0,0.3394970414201183,c,center_tap_xfmr,t21399171c,CLOSED,1000000,138.66666666666669,0.019228444444444447,s1s2
3073,3074,x2822870c,sx2822870c,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.8951144138313614,0.5459277459319528,1.8951144138313614,0.771163970044379,0.5898321930473374,0.771163970044379,c,triplex_line,tpx21399171c0,,1000000,104.0,0.010816,s1s2
1168,3075,m1026783,n1140524,0.0006348823018874512,0.0,0.0,0.0,0.0,0.0,0.000507070668660735,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,line,ln6259999-2,,1000000,7199.557856794634,51.833633333333346,a
3075,3076,n1140524,l3197641,0.002545291712541819,0.0,0.0,0.0,0.0,0.0,0.002032885098195738,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,line,ln6259999-3,,1000000,7199.557856794634,51.833633333333346,a
3076,3077,l3197641,l2973161,0.002822984598384648,0.0,0.0,0.0,0.0,0.0,0.0022546741083603575,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,line,ln5502539-1,,1000000,7199.557856794634,51.833633333333346,a
3077,3078,l2973161,x2973161a,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.23964497041420116,0.0,0.23964497041420116,0.13579881656804732,0.0,0.13579881656804732,a,center_tap_xfmr,t5293592a,CLOSED,1000000,138.66666666666669,0.019228444444444447,s1s2
3078,3079,x2973161a,sx2973161a,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.8951144138313614,0.5459277459319528,1.8951144138313614,0.771163970044379,0.5898321930473374,0.771163970044379,a,triplex_line,tpx293592a0,,1000000,104.0,0.010816,s1s2
3076,3080,l3197641,x3197641a,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5991124260355029,0.0,0.5991124260355029,0.3394970414201183,0.0,0.3394970414201183,a,center_tap_xfmr,t5293591a,CLOSED,1000000,138.66666666666669,0.019228444444444447,s1s2
3080,3081,x3197641a,sx3197641a,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.8951144138313614,0.5459277459319528,1.8951144138313614,0.771163970044379,0.5898321930473374,0.771163970044379,a,triplex_line,tpx293591a0,,1000000,104.0,0.010816,s1s2
1154,3082,l2841633,x2841633a,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3594674556213017,0.0,0.3594674556213017,0.20369822485207095,0.0,0.20369822485207095,a,center_tap_xfmr,t5293645a,CLOSED,1000000,138.66666666666669,0.019228444444444447,s1s2
3082,3083,x2841633a,sx2841633a,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.8951144138313614,0.5459277459319528,1.8951144138313614,0.771163970044379,0.5898321930473374,0.771163970044379,a,triplex_line,tpx293645a0,,1000000,104.0,0.010816,s1s2
1150,3084,m1026744,n1140817,0.0006447532738353073,7.835147245605329e-05,8.095397136168177e-05,0.0006408381669664114,7.893214490236616e-05,0.0006459708540821766,0.0005042361278395506,0.00022142470879540655,0.0002086241561442409,0.0005091256213456889,0.00023132509537894327,0.0005027278323015688,0.0,0.0,0.0,0.0,0.0,0.0,,line,ln5926310-2,,1000000,7199.557856794634,51.833633333333346,abc
