fb,tb,from_name,to_name,r_aa,r_ab,r_ac,r_bb,r_bc,r_cc,x_aa,x_ab,x_ac,x_bb,x_bc,x_cc,r_s1s1,r_s1s2,r_s2s2,x_s1s1,x_s1s2,x_s2s2,primary_phase,type,name,status,s_base,v_ln_base,z_base,phases
1480,1481,m2001309,m2001310,1.044295563753007e-05,0.0,0.0,0.0,0.0,0.0,8.34063969529951e-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,line,ln2001310-1,,10000,7199.557856794634,5183.363333333335,a
1481,1482,m2001310,m2001311,1.044295563753007e-05,0.0,0.0,0.0,0.0,0.0,8.34063969529951e-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,line,ln2001311-1,,10000,7199.557856794634,5183.363333333335,a
1482,1483,m2001311,m2001312,1.044295563753007e-05,0.0,0.0,0.0,0.0,0.0,8.34063969529951e-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,line,ln2001312-1,,10000,7199.557856794634,5183.363333333335,a
1483,1484,m2001312,m2001313,1.044295563753007e-05,0.0,0.0,0.0,0.0,0.0,8.34063969529951e-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,line,ln2001313-1,,10000,7199.557856794634,5183.363333333335,a
1484,1485,m2001313,m2001314,1.044295563753007e-05,0.0,0.0,0.0,0.0,0.0,8.34063969529951e-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,line,ln2001314-1,,10000,7199.557856794634,5183.363333333335,a
1485,1486,m2001314,m2001315,1.044295563753007e-05,0.0,0.0,0.0,0.0,0.0,8.34063969529951e-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,line,ln2001315-1,,10000,7199.557856794634,5183.363333333335,a
1455,1487,m2001200,m2001201,0.0,0.0,0.0,0.0,0.0,1.044295563753007e-05,0.0,0.0,0.0,0.0,0.0,8.34063969529951e-06,0.0,0.0,0.0,0.0,0.0,0.0,,line,ln2001201-1,,10000,7199.557856794634,5183.363333333335,c
1487,1488,m2001201,d2001201_int,0.0,0.0,0.0,0.0,0.0,1.9292492840877443e-10,0.0,0.0,0.0,0.0,0.0,1.9292492840877443e-10,0.0,0.0,0.0,0.0,0.0,0.0,,switch,ln2001201_sw,CLOSED,10000,7199.557856794634,5183.363333333335,c
1488,1489,d2001201_int,m2001202,0.0,0.0,0.0,0.0,0.0,1.044295563753007e-05,0.0,0.0,0.0,0.0,0.0,8.34063969529951e-06,0.0,0.0,0.0,0.0,0.0,0.0,,line,ln2001202-1,,10000,7199.557856794634,5183.363333333335,c
1489,1490,m2001202,m2001203,0.0,0.0,0.0,0.0,0.0,1.044295563753007e-05,0.0,0.0,0.0,0.0,0.0,8.34063969529951e-06,0.0,0.0,0.0,0.0,0.0,0.0,,line,ln2001203-1,,10000,7199.557856794634,5183.363333333335,c
1490,1491,m2001203,m2001204,0.0,0.0,0.0,0.0,0.0,1.044295563753007e-05,0.0,0.0,0.0,0.0,0.0,8.34063969529951e-06,0.0,0.0,0.0,0.0,0.0,0.0,,line,ln2001204-1,,10000,7199.557856794634,5183.363333333335,c
1491,1492,m2001204,m2001205,0.0,0.0,0.0,0.0,0.0,1.044295563753007e-05,0.0,0.0,0.0,0.0,0.0,8.34063969529951e-06,0.0,0.0,0.0,0.0,0.0,0.0,,line,ln2001205-1,,10000,7199.557856794634,5183.363333333335,c
1492,1493,m2001205,m2001206,0.0,0.0,0.0,0.0,0.0,1.044295563753007e-05,0.0,0.0,0.0,0.0,0.0,8.34063969529951e-06,0.0,0.0,0.0,0.0,0.0,0.0,,line,ln2001206-1,,10000,7199.557856794634,5183.363333333335,c
1493,1494,m2001206,m2001207,0.0,0.0,0.0,0.0,0.0,1.044295563753007e-05,0.0,0.0,0.0,0.0,0.0,8.34063969529951e-06,0.0,0.0,0.0,0.0,0.0,0.0,,line,ln2001207-1,,10000,7199.557856794634,5183.363333333335,c
1494,1495,m2001207,m2001208,0.0,0.0,0.0,0.0,0.0,1.044295563753007e-05,0.0,0.0,0.0,0.0,0.0,8.34063969529951e-06,0.0,0.0,0.0,0.0,0.0,0.0,,line,ln2001208-1,,10000,7199.557856794634,5183.363333333335,c
1495,1496,m2001208,m2001209,0.0,0.0,0.0,0.0,0.0,1.044295563753007e-05,0.0,0.0,0.0,0.0,0.0,8.34063969529951e-06,0.0,0.0,0.0,0.0,0.0,0.0,,line,ln2001209-1,,10000,7199.557856794634,5183.363333333335,c
1496,1497,m2001209,m2001210,0.0,0.0,0.0,0.0,0.0,1.044295563753007e-05,0.0,0.0,0.0,0.0,0.0,8.34063969529951e-06,0.0,0.0,0.0,0.0,0.0,0.0,,line,ln2001210-1,,10000,7199.557856794634,5183.363333333335,c
1497,1498,m2001210,m2001211,0.0,0.0,0.0,0.0,0.0,1.044295563753007e-05,0.0,0.0,0.0,0.0,0.0,8.34063969529951e-06,0.0,0.0,0.0,0.0,0.0,0.0,,line,ln2001211-1,,10000,7199.557856794634,5183.363333333335,c
1498,1499,m2001211,m2001212,0.0,0.0,0.0,0.0,0.0,1.044295563753007e-05,0.0,0.0,0.0,0.0,0.0,8.34063969529951e-06,0.0,0.0,0.0,0.0,0.0,0.0,,line,ln2001212-1,,10000,7199.557856794634,5183.363333333335,c
1499,1500,m2001212,m2001213,0.0,0.0,0.0,0.0,0.0,1.044295563753007e-05,0.0,0.0,0.0,0.0,0.0,8.34063969529951e-06,0.0,0.0,0.0,0.0,0.0,0.0,,line,ln2001213-1,,10000,7199.557856794634,5183.363333333335,c
1500,1501,m2001213,m2001214,0.0,0.0,0.0,0.0,0.0,1.044295563753007e-05,0.0,0.0,0.0,0.0,0.0,8.34063969529951e-06,0.0,0.0,0.0,0.0,0.0,0.0,,line,ln2001214-1,,10000,7199.557856794634,5183.363333333335,c
1501,1502,m2001214,m2001215,0.0,0.0,0.0,0.0,0.0,1.044295563753007e-05,0.0,0.0,0.0,0.0,0.0,8.34063969529951e-06,0.0,0.0,0.0,0.0,0.0,0.0,,line,ln2001215-1,,10000,7199.557856794634,5183.363333333335,c
1436,1503,m2000900,m2000901,0.0,0.0,0.0,0.0,0.0,1.044295563753007e-05,0.0,0.0,0.0,0.0,0.0,8.34063969529951e-06,0.0,0.0,0.0,0.0,0.0,0.0,,line,ln2000901-1,,10000,7199.557856794634,5183.363333333335,c
1503,1504,m2000901,d2000901_int,0.0,0.0,0.0,0.0,0.0,1.9292492840877443e-10,0.0,0.0,0.0,0.0,0.0,1.9292492840877443e-10,0.0,0.0,0.0,0.0,0.0,0.0,,switch,ln2000901_sw,CLOSED,10000,7199.557856794634,5183.363333333335,c
1504,1505,d2000901_int,m2000902,0.0,0.0,0.0,0.0,0.0,1.044295563753007e-05,0.0,0.0,0.0,0.0,0.0,8.34063969529951e-06,0.0,0.0,0.0,0.0,0.0,0.0,,line,ln2000902-1,,10000,7199.557856794634,5183.363333333335,c
1505,1506,m2000902,m2000903,0.0,0.0,0.0,0.0,0.0,1.044295563753007e-05,0.0,0.0,0.0,0.0,0.0,8.34063969529951e-06,0.0,0.0,0.0,0.0,0.0,0.0,,line,ln2000903-1,,10000,7199.557856794634,5183.363333333335,c
1506,1507,m2000903,m2000904,0.0,0.0,0.0,0.0,0.0,1.044295563753007e-05,0.0,0.0,0.0,0.0,0.0,8.34063969529951e-06,0.0,0.0,0.0,0.0,0.0,0.0,,line,ln2000904-1,,10000,7199.557856794634,5183.363333333335,c
1507,1508,m2000904,m2000905,0.0,0.0,0.0,0.0,0.0,1.044295563753007e-05,0.0,0.0,0.0,0.0,0.0,8.34063969529951e-06,0.0,0.0,0.0,0.0,0.0,0.0,,line,ln2000905-1,,10000,7199.557856794634,5183.363333333335,c
1508,1509,m2000905,m2000906,0.0,0.0,0.0,0.0,0.0,1.044295563753007e-05,0.0,0.0,0.0,0.0,0.0,8.34063969529951e-06,0.0,0.0,0.0,0.0,0.0,0.0,,line,ln2000906-1,,10000,7199.557856794634,5183.363333333335,c
1509,1510,m2000906,m2000907,0.0,0.0,0.0,0.0,0.0,1.044295563753007e-05,0.0,0.0,0.0,0.0,0.0,8.34063969529951e-06,0.0,0.0,0.0,0.0,0.0,0.0,,line,ln2000907-1,,10000,7199.557856794634,5183.363333333335,c
1510,1511,m2000907,m2000908,0.0,0.0,0.0,0.0,0.0,1.044295563753007e-05,0.0,0.0,0.0,0.0,0.0,8.34063969529951e-06,0.0,0.0,0.0,0.0,0.0,0.0,,line,ln2000908-1,,10000,7199.557856794634,5183.363333333335,c
1511,1512,m2000908,m2000909,0.0,0.0,0.0,0.0,0.0,1.044295563753007e-05,0.0,0.0,0.0,0.0,0.0,8.34063969529951e-06,0.0,0.0,0.0,0.0,0.0,0.0,,line,ln2000909-1,,10000,7199.557856794634,5183.363333333335,c
1512,1513,m2000909,m2000910,0.0,0.0,0.0,0.0,0.0,1.044295563753007e-05,0.0,0.0,0.0,0.0,0.0,8.34063969529951e-06,0.0,0.0,0.0,0.0,0.0,0.0,,line,ln2000910-1,,10000,7199.557856794634,5183.363333333335,c
1513,1514,m2000910,m2000911,0.0,0.0,0.0,0.0,0.0,1.044295563753007e-05,0.0,0.0,0.0,0.0,0.0,8.34063969529951e-06,0.0,0.0,0.0,0.0,0.0,0.0,,line,ln2000911-1,,10000,7199.557856794634,5183.363333333335,c
1514,1515,m2000911,m2000912,0.0,0.0,0.0,0.0,0.0,1.044295563753007e-05,0.0,0.0,0.0,0.0,0.0,8.34063969529951e-06,0.0,0.0,0.0,0.0,0.0,0.0,,line,ln2000912-1,,10000,7199.557856794634,5183.363333333335,c
1515,1516,m2000912,m2000913,0.0,0.0,0.0,0.0,0.0,1.044295563753007e-05,0.0,0.0,0.0,0.0,0.0,8.34063969529951e-06,0.0,0.0,0.0,0.0,0.0,0.0,,line,ln2000913-1,,10000,7199.557856794634,5183.363333333335,c
1516,1517,m2000913,m2000914,0.0,0.0,0.0,0.0,0.0,1.044295563753007e-05,0.0,0.0,0.0,0.0,0.0,8.34063969529951e-06,0.0,0.0,0.0,0.0,0.0,0.0,,line,ln2000914-1,,10000,7199.557856794634,5183.363333333335,c
1517,1518,m2000914,m2000915,0.0,0.0,0.0,0.0,0.0,1.044295563753007e-05,0.0,0.0,0.0,0.0,0.0,8.34063969529951e-06,0.0,0.0,0.0,0.0,0.0,0.0,,line,ln2000915-1,,10000,7199.557856794634,5183.363333333335,c
1434,1519,m2000700,m2000701,0.0,0.0,0.0,1.044295563753007e-05,0.0,0.0,0.0,0.0,0.0,8.34063969529951e-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,line,ln2000701-1,,10000,7199.557856794634,5183.363333333335,b
1519,1520,m2000701,d2000701_int,0.0,0.0,0.0,1.9292492840877443e-10,0.0,0.0,0.0,0.0,0.0,1.9292492840877443e-10,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,switch,ln2000701_sw,CLOSED,10000,7199.557856794634,5183.363333333335,b
1520,1521,d2000701_int,m2000702,0.0,0.0,0.0,1.044295563753007e-05,0.0,0.0,0.0,0.0,0.0,8.34063969529951e-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,line,ln2000702-1,,10000,7199.557856794634,5183.363333333335,b
1521,1522,m2000702,m2000703,0.0,0.0,0.0,1.044295563753007e-05,0.0,0.0,0.0,0.0,0.0,8.34063969529951e-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,line,ln2000703-1,,10000,7199.557856794634,5183.363333333335,b
1522,1523,m2000703,m2000704,0.0,0.0,0.0,1.044295563753007e-05,0.0,0.0,0.0,0.0,0.0,8.34063969529951e-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,line,ln2000704-1,,10000,7199.557856794634,5183.363333333335,b
1523,1524,m2000704,m2000705,0.0,0.0,0.0,1.044295563753007e-05,0.0,0.0,0.0,0.0,0.0,8.34063969529951e-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,line,ln2000705-1,,10000,7199.557856794634,5183.363333333335,b
1524,1525,m2000705,m2000706,0.0,0.0,0.0,1.044295563753007e-05,0.0,0.0,0.0,0.0,0.0,8.34063969529951e-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,line,ln2000706-1,,10000,7199.557856794634,5183.363333333335,b
1525,1526,m2000706,m2000707,0.0,0.0,0.0,1.044295563753007e-05,0.0,0.0,0.0,0.0,0.0,8.34063969529951e-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,line,ln2000707-1,,10000,7199.557856794634,5183.363333333335,b
1526,1527,m2000707,m2000708,0.0,0.0,0.0,1.044295563753007e-05,0.0,0.0,0.0,0.0,0.0,8.34063969529951e-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,line,ln2000708-1,,10000,7199.557856794634,5183.363333333335,b
1527,1528,m2000708,m2000709,0.0,0.0,0.0,1.044295563753007e-05,0.0,0.0,0.0,0.0,0.0,8.34063969529951e-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,line,ln2000709-1,,10000,7199.557856794634,5183.363333333335,b
1528,1529,m2000709,m2000710,0.0,0.0,0.0,1.044295563753007e-05,0.0,0.0,0.0,0.0,0.0,8.34063969529951e-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,line,ln2000710-1,,10000,7199.557856794634,5183.363333333335,b
1529,1530,m2000710,m2000711,0.0,0.0,0.0,1.044295563753007e-05,0.0,0.0,0.0,0.0,0.0,8.34063969529951e-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,line,ln2000711-1,,10000,7199.557856794634,5183.363333333335,b
1530,1531,m2000711,m2000712,0.0,0.0,0.0,1.044295563753007e-05,0.0,0.0,0.0,0.0,0.0,8.34063969529951e-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,line,ln2000712-1,,10000,7199.557856794634,5183.363333333335,b
1531,1532,m2000712,m2000713,0.0,0.0,0.0,1.044295563753007e-05,0.0,0.0,0.0,0.0,0.0,8.34063969529951e-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,line,ln2000713-1,,10000,7199.557856794634,5183.363333333335,b
1532,1533,m2000713,m2000714,0.0,0.0,0.0,1.044295563753007e-05,0.0,0.0,0.0,0.0,0.0,8.34063969529951e-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,line,ln2000714-1,,10000,7199.557856794634,5183.363333333335,b
1533,1534,m2000714,m2000715,0.0,0.0,0.0,1.044295563753007e-05,0.0,0.0,0.0,0.0,0.0,8.34063969529951e-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,line,ln2000715-1,,10000,7199.557856794634,5183.363333333335,b
1431,1535,m2000400,m2000401,1.044295563753007e-05,0.0,0.0,0.0,0.0,0.0,8.34063969529951e-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,line,ln2000401-1,,10000,7199.557856794634,5183.363333333335,a
1535,1536,m2000401,d2000401_int,1.9292492840877443e-10,0.0,0.0,0.0,0.0,0.0,1.9292492840877443e-10,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,switch,ln2000401_sw,CLOSED,10000,7199.557856794634,5183.363333333335,a
1536,1537,d2000401_int,m2000402,1.044295563753007e-05,0.0,0.0,0.0,0.0,0.0,8.34063969529951e-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,line,ln2000402-1,,10000,7199.557856794634,5183.363333333335,a
1537,1538,m2000402,m2000403,1.044295563753007e-05,0.0,0.0,0.0,0.0,0.0,8.34063969529951e-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,line,ln2000403-1,,10000,7199.557856794634,5183.363333333335,a
1538,1539,m2000403,m2000404,1.044295563753007e-05,0.0,0.0,0.0,0.0,0.0,8.34063969529951e-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,line,ln2000404-1,,10000,7199.557856794634,5183.363333333335,a
1539,1540,m2000404,m2000405,1.044295563753007e-05,0.0,0.0,0.0,0.0,0.0,8.34063969529951e-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,line,ln2000405-1,,10000,7199.557856794634,5183.363333333335,a
1540,1541,m2000405,m2000406,1.044295563753007e-05,0.0,0.0,0.0,0.0,0.0,8.34063969529951e-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,line,ln2000406-1,,10000,7199.557856794634,5183.363333333335,a
1541,1542,m2000406,m2000407,1.044295563753007e-05,0.0,0.0,0.0,0.0,0.0,8.34063969529951e-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,line,ln2000407-1,,10000,7199.557856794634,5183.363333333335,a
1542,1543,m2000407,m2000408,1.044295563753007e-05,0.0,0.0,0.0,0.0,0.0,8.34063969529951e-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,line,ln2000408-1,,10000,7199.557856794634,5183.363333333335,a
1543,1544,m2000408,m2000409,1.044295563753007e-05,0.0,0.0,0.0,0.0,0.0,8.34063969529951e-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,line,ln2000409-1,,10000,7199.557856794634,5183.363333333335,a
1544,1545,m2000409,m2000410,1.044295563753007e-05,0.0,0.0,0.0,0.0,0.0,8.34063969529951e-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,line,ln2000410-1,,10000,7199.557856794634,5183.363333333335,a
1545,1546,m2000410,m2000411,1.044295563753007e-05,0.0,0.0,0.0,0.0,0.0,8.34063969529951e-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,line,ln2000411-1,,10000,7199.557856794634,5183.363333333335,a
1546,1547,m2000411,m2000412,1.044295563753007e-05,0.0,0.0,0.0,0.0,0.0,8.34063969529951e-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,line,ln2000412-1,,10000,7199.557856794634,5183.363333333335,a
1547,1548,m2000412,m2000413,1.044295563753007e-05,0.0,0.0,0.0,0.0,0.0,8.34063969529951e-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,line,ln2000413-1,,10000,7199.557856794634,5183.363333333335,a
1548,1549,m2000413,m2000414,1.044295563753007e-05,0.0,0.0,0.0,0.0,0.0,8.34063969529951e-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,line,ln2000414-1,,10000,7199.557856794634,5183.363333333335,a
1549,1550,m2000414,m2000415,1.044295563753007e-05,0.0,0.0,0.0,0.0,0.0,8.34063969529951e-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,line,ln2000415-1,,10000,7199.557856794634,5183.363333333335,a
639,1551,hvmv69sub2_lnb,hvmv69s2s3_1,6.30119722747322e-12,0.0,0.0,6.30119722747322e-12,0.0,6.30119722747322e-12,6.30119722747322e-12,0.0,0.0,6.30119722747322e-12,0.0,6.30119722747322e-12,0.0,0.0,0.0,0.0,0.0,0.0,,switch,hvmv69s2b4_sw,CLOSED,10000,39837.16857408418,158700.0,abc
1551,1552,hvmv69s2s3_1,hvmv69s2s3_2,7.455482041587901e-06,2.642948960302457e-06,2.805022684310019e-06,7.655387523629489e-06,2.9244328922495276e-06,8.034725897920604e-06,2.132132325141777e-05,9.130406427221172e-06,7.770964083175803e-06,2.0821672967863896e-05,8.445623818525519e-06,1.990650283553875e-05,0.0,0.0,0.0,0.0,0.0,0.0,,line,hvmv69s2s3-1,,10000,39837.16857408418,158700.0,abc
1552,1553,hvmv69s2s3_2,hvmv69sub3_hsb,6.30119722747322e-12,0.0,0.0,6.30119722747322e-12,0.0,6.30119722747322e-12,6.30119722747322e-12,0.0,0.0,6.30119722747322e-12,0.0,6.30119722747322e-12,0.0,0.0,0.0,0.0,0.0,0.0,,switch,hvmv69s3b1_sw,CLOSED,10000,39837.16857408418,158700.0,abc
1553,1554,hvmv69sub3_hsb,regxfmr_hvmv11sub3_lsb,2.0099999999999997e-05,0.0,0.0,2.0099999999999997e-05,0.0,2.0099999999999997e-05,0.00011910000000000001,0.0,0.0,0.00011910000000000001,0.0,0.00011910000000000001,0.0,0.0,0.0,0.0,0.0,0.0,,transformer,hvmv69_11sub3,CLOSED,10000,7199.557856794634,5183.363333333335,abc
1554,1555,regxfmr_hvmv11sub3_lsb,hvmv11sub3_lsb,1.0910430860411855e-08,0.0,0.0,1.0910430860411855e-08,0.0,1.0910430860411855e-08,1.0910430860411855e-06,0.0,0.0,1.0910430860411855e-06,0.0,1.0910430860411855e-06,0.0,0.0,0.0,0.0,0.0,0.0,,transformer,feeder_reg3afeeder_reg3bfeeder_reg3c,CLOSED,10000,7199.557856794634,5183.363333333335,abc
1555,1556,hvmv11sub3_lsb,e203026,1.9292492840877443e-10,0.0,0.0,1.9292492840877443e-10,0.0,1.9292492840877443e-10,1.9292492840877443e-10,0.0,0.0,1.9292492840877443e-10,0.0,1.9292492840877443e-10,0.0,0.0,0.0,0.0,0.0,0.0,,switch,hvmv69s3b2_sw,CLOSED,10000,7199.557856794634,5183.363333333335,abc
1556,1557,e203026,m1009650,1.4141838557747894e-05,5.75851807192434e-06,5.946381795983173e-06,1.3859807290935289e-05,5.800207373388191e-06,1.4229773654679808e-05,3.645059032286629e-05,1.7467084084432946e-05,1.614522946176195e-05,3.7118614242679614e-05,1.834428774048574e-05,3.624355789989317e-05,0.0,0.0,0.0,0.0,0.0,0.0,,line,ln6044631-1,,10000,7199.557856794634,5183.363333333335,abc
1557,1558,m1009650,m1009651,4.704147765371775e-07,1.9155161338661058e-07,1.9780072105473342e-07,4.6103327534039985e-07,1.9293836825246668e-07,4.733398536976956e-07,1.2124941344338197e-06,5.810258986327409e-07,5.370556648898494e-07,1.2347153132202448e-06,6.102052419094036e-07,1.2056073982720997e-06,0.0,0.0,0.0,0.0,0.0,0.0,,line,ln5800693-1,,10000,7199.557856794634,5183.363333333335,abc
1558,1559,m1009651,m1026655,3.28650287644393e-06,1.3382550034178576e-06,1.381913730462267e-06,3.220960014683644e-06,1.3479434190095358e-06,3.3069386173716025e-06,8.47096149874708e-06,4.059275733643984e-06,3.75208236540483e-06,8.62620740436499e-06,4.2631341164894855e-06,8.422848047950718e-06,0.0,0.0,0.0,0.0,0.0,0.0,,line,ln6260020-1,,10000,7199.557856794634,5183.363333333335,abc
1559,1560,m1026655,n1141474,1.0821541539695266e-06,0.0,0.0,0.0,0.0,0.0,8.64301085469923e-07,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,line,ln5865246-2,,10000,7199.557856794634,5183.363333333335,a
1560,1561,n1141474,l2710518,5.130860665597432e-06,0.0,0.0,0.0,0.0,0.0,4.09794522010001e-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,line,ln5865246-3,,10000,7199.557856794634,5183.363333333335,a
1559,1562,m1026655,n1141475,0.0,0.0,0.0,0.0,0.0,2.238406744186046e-06,0.0,0.0,0.0,0.0,0.0,1.787783534930344e-06,0.0,0.0,0.0,0.0,0.0,0.0,,line,ln5502536-2,,10000,7199.557856794634,5183.363333333335,c
1562,1563,n1141475,m1009655,0.0,0.0,0.0,0.0,0.0,1.7251231034482757e-06,0.0,0.0,0.0,0.0,0.0,1.377831213242817e-06,0.0,0.0,0.0,0.0,0.0,0.0,,line,ln5502536-3,,10000,7199.557856794634,5183.363333333335,c
1563,1564,m1009655,p827528,0.0,0.0,0.0,0.0,0.0,1.2407195430773067e-06,0.0,0.0,0.0,0.0,0.0,3.7991430123799916e-07,0.0,0.0,0.0,0.0,0.0,0.0,,line,ln8945010-1,,10000,7199.557856794634,5183.363333333335,c
1564,1565,p827528,221-240988,0.0,0.0,0.0,0.0,0.0,1.1187667880560816e-06,0.0,0.0,0.0,0.0,0.0,3.42571780144938e-07,0.0,0.0,0.0,0.0,0.0,0.0,,line,ln8945011-1,,10000,7199.557856794634,5183.363333333335,c
1565,1566,221-240988,l3141411,0.0,0.0,0.0,0.0,0.0,7.193018634917352e-06,0.0,0.0,0.0,0.0,0.0,2.2025369582707233e-06,0.0,0.0,0.0,0.0,0.0,0.0,,line,ln8939784-1,,10000,7199.557856794634,5183.363333333335,c
1559,1567,m1026655,m1026658,3.719687596646835e-06,1.5146466394546906e-06,1.56405990077768e-06,3.645505714231363e-06,1.5256120579138766e-06,3.742816915230972e-06,9.587495159187629e-06,4.5943174752802055e-06,4.2466338113463e-06,9.763203591909884e-06,4.825045859417018e-06,9.533040009477627e-06,0.0,0.0,0.0,0.0,0.0,0.0,,line,ln5591284-2,,10000,7199.557856794634,5183.363333333335,abc
1567,1568,m1026658,l2673319,1.7340287133026236e-06,7.060917604181067e-07,7.291270319901683e-07,1.69944690749957e-06,7.112035742378337e-07,1.744811044211319e-06,4.46945918513912e-06,2.141760084192438e-06,1.9796783392224734e-06,4.551370221911255e-06,2.249320096336419e-06,4.44407350671025e-06,0.0,0.0,0.0,0.0,0.0,0.0,,line,ln5591284-1,,10000,7199.557856794634,5183.363333333335,abc
1568,1569,l2673319,m1026662,7.4417370036925815e-06,3.0302550016591536e-06,3.1291128991857917e-06,7.293326137179912e-06,3.0521928010545267e-06,7.488010326789104e-06,1.9181077884918988e-05,9.191552105968517e-06,8.495964016848134e-06,1.9532606316185307e-05,9.65315537490458e-06,1.90721330092784e-05,0.0,0.0,0.0,0.0,0.0,0.0,,line,ln6350543-1,,10000,7199.557856794634,5183.363333333335,abc
1569,1570,m1026662,n1140831,0.0,0.0,0.0,0.0,0.0,1.0365376773580087e-05,0.0,0.0,0.0,0.0,0.0,5.689721543284957e-06,0.0,0.0,0.0,0.0,0.0,0.0,,line,ln6199523-2,,10000,7199.557856794634,5183.363333333335,c
1570,1571,n1140831,l3141402,0.0,0.0,0.0,0.0,0.0,3.8507336394426e-05,0.0,0.0,0.0,0.0,0.0,2.1137294499157236e-05,0.0,0.0,0.0,0.0,0.0,0.0,,line,ln6199523-3,,10000,7199.557856794634,5183.363333333335,c
1569,1572,m1026662,m1026670,2.491570100082057e-06,1.0145605460138812e-06,1.0476591870317146e-06,2.441880615308978e-06,1.0219055469199853e-06,2.5070628846566154e-06,6.4220221867146725e-06,3.0774261962245862e-06,2.844536148650264e-06,6.539717521585726e-06,3.231975719059181e-06,6.385546321662123e-06,0.0,0.0,0.0,0.0,0.0,0.0,,line,ln6380818-1,,10000,7199.557856794634,5183.363333333335,abc
1572,1573,m1026670,m3036170,8.473020592323901e-07,3.4501908648895265e-07,3.562748591807506e-07,8.304042794873854e-07,3.4751688271495525e-07,8.525706520256793e-07,2.1839211439646965e-06,1.0465326876056662e-06,9.673343472186332e-07,2.223945504344926e-06,1.0990899602053104e-06,2.171516887078531e-06,0.0,0.0,0.0,0.0,0.0,0.0,,line,ln6505950-1,,10000,7199.557856794634,5183.363333333335,abc
1573,1574,m3036170,l3197642,0.0,0.0,0.0,0.0,0.0,1.6698787710622893e-05,0.0,0.0,0.0,0.0,0.0,9.31891789547713e-06,0.0,0.0,0.0,0.0,0.0,0.0,,line,ln6505951-1,,10000,7199.557856794634,5183.363333333335,c
