id,pl_a,ql_a,pl_b,ql_b,pl_c,ql_c,pl_s1,ql_s1,pl_s2,ql_s2,pl_s1s2,ql_s1s2,cvr_p,cvr_q,name,bus_type,v_a,v_b,v_c,v_ln_base,s_base,v_min,v_max,phases,primary_phase,has_gen,has_load,has_cap,latitude,longitude,load_shape
2972,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,x2955081a,PQ,1.0,1.0,1.0,104.0,1000000.0,0.9,1.05,s1s2,a,False,False,False,46.6673,-119.1405,default
2973,0.0,0.0,0.0,0.0,0.0,0.0,0.0021678439018075,0.0005433128067947,0.003152155784042,0.0007900045749647,0.0,0.0,0.0,0.0,sx2955081a,PQ,1.0,1.0,1.0,104.0,1000000.0,0.9,1.05,s1s2,a,False,True,False,46.6674,-119.1408,default
2974,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,n1230121,PQ,1.0,1.0,1.0,7199.557856794634,1000000.0,0.9,1.05,c,,False,False,False,46.66645826,-119.1412283,default
2975,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,m1108316,PQ,1.0,1.0,1.0,7199.557856794634,1000000.0,0.9,1.05,c,,False,False,False,46.66651192,-119.1414781,default
2976,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,196-35541,PQ,1.0,1.0,1.0,7199.557856794634,1000000.0,0.9,1.05,c,,False,False,False,46.666531,-119.1416199,default
2977,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,d6141147-1_int,PQ,1.0,1.0,1.0,7199.557856794634,1000000.0,0.9,1.05,c,,False,False,False,46.66660544,-119.1423535,default
2978,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,m1108317,PQ,1.0,1.0,1.0,7199.557856794634,1000000.0,0.9,1.05,c,,False,False,False,46.66670776,-119.142886,default
2979,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,l2820590,PQ,1.0,1.0,1.0,7199.557856794634,1000000.0,0.9,1.05,c,,False,False,False,46.66723026,-119.1438432,default
2980,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,m1108328,PQ,1.0,1.0,1.0,7199.557856794634,1000000.0,0.9,1.05,c,,False,False,False,46.66802186,-119.1438775,default
2981,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,l2767414,PQ,1.0,1.0,1.0,7199.557856794634,1000000.0,0.9,1.05,c,,False,False,False,46.66802788,-119.1445019,default
2982,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,m1108331,PQ,1.0,1.0,1.0,7199.557856794634,1000000.0,0.9,1.05,c,,False,False,False,46.66875546,-119.1460644,default
2983,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,l3045895,PQ,1.0,1.0,1.0,7199.557856794634,1000000.0,0.9,1.05,c,,False,False,False,46.66875336,-119.1460991,default
2984,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,m1108329,PQ,1.0,1.0,1.0,7199.557856794634,1000000.0,0.9,1.05,c,,False,False,False,46.66866092,-119.1476299,default
2985,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,l2935552,PQ,1.0,1.0,1.0,7199.557856794634,1000000.0,0.9,1.05,c,,False,False,False,46.66855586,-119.1502413,default
2986,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,x2935552c,PQ,1.0,1.0,1.0,104.0,1000000.0,0.9,1.05,s1s2,c,False,False,False,46.6682,-119.1502,default
2987,0.0,0.0,0.0,0.0,0.0,0.0,0.004577639967323,0.0011472653933556,0.001522360429048,0.0003815397044673,0.0,0.0,0.0,0.0,sx2935552c,PQ,1.0,1.0,1.0,104.0,1000000.0,0.9,1.05,s1s2,c,False,True,False,46.6682,-119.1505,default
2988,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,x3045895c,PQ,1.0,1.0,1.0,104.0,1000000.0,0.9,1.05,s1s2,c,False,False,False,46.6684,-119.1461,default
2989,0.0,0.0,0.0,0.0,0.0,0.0,0.007639719214847,0.001914695142983,0.0025302813522523,0.0006341486095363,0.0,0.0,0.0,0.0,sx3045895c,PQ,1.0,1.0,1.0,104.0,1000000.0,0.9,1.05,s1s2,c,True,True,False,46.6684,-119.1464,default
2990,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,m1108334,PQ,1.0,1.0,1.0,7199.557856794634,1000000.0,0.9,1.05,c,,False,False,False,46.67006432,-119.1454317,default
2991,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,l2692664,PQ,1.0,1.0,1.0,7199.557856794634,1000000.0,0.9,1.05,c,,False,False,False,46.66984944,-119.1448118,default
2992,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,x2692664c,PQ,1.0,1.0,1.0,104.0,1000000.0,0.9,1.05,s1s2,c,False,False,False,46.6695,-119.1448,default
2993,0.0,0.0,0.0,0.0,0.0,0.0,0.0012843496748467,0.0003218885524665,0.0048156507314414,0.0012069165513984,0.0,0.0,0.0,0.0,sx2692664c,PQ,1.0,1.0,1.0,104.0,1000000.0,0.9,1.05,s1s2,c,False,True,False,46.6695,-119.1451,default
2994,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,m1108335,PQ,1.0,1.0,1.0,7199.557856794634,1000000.0,0.9,1.05,c,,False,False,False,46.67036946,-119.1481365,default
2995,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,m1108340,PQ,1.0,1.0,1.0,7199.557856794634,1000000.0,0.9,1.05,c,,False,False,False,46.67219316,-119.1507784,default
2996,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,l2822865,PQ,1.0,1.0,1.0,7199.557856794634,1000000.0,0.9,1.05,c,,False,False,False,46.67119534,-119.1516388,default
2997,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,l2916606,PQ,1.0,1.0,1.0,7199.557856794634,1000000.0,0.9,1.05,c,,False,False,False,46.67119952,-119.152964,default
2998,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,l2822864,PQ,1.0,1.0,1.0,7199.557856794634,1000000.0,0.9,1.05,c,,False,False,False,46.67067124,-119.1538103,default
2999,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,x2822864c,PQ,1.0,1.0,1.0,104.0,1000000.0,0.9,1.05,s1s2,c,False,False,False,46.6703,-119.1538,default
3000,0.0,0.0,0.0,0.0,0.0,0.0,0.0059028305625313,0.0014793896972485,0.0001971699640911,4.9415479222221056e-05,0.0,0.0,0.0,0.0,sx2822864c,PQ,1.0,1.0,1.0,104.0,1000000.0,0.9,1.05,s1s2,c,False,True,False,46.6704,-119.1541,default
3001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,x2916606c,PQ,1.0,1.0,1.0,104.0,1000000.0,0.9,1.05,s1s2,c,False,False,False,46.6708,-119.153,default
3002,0.0,0.0,0.0,0.0,0.0,0.0,0.0013258729275274,0.0003322952695493,0.0047741275231208,0.0011965098609501,0.0,0.0,0.0,0.0,sx2916606c,PQ,1.0,1.0,1.0,104.0,1000000.0,0.9,1.05,s1s2,c,False,True,False,46.6709,-119.1532,default
3003,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,x2822865c,PQ,1.0,1.0,1.0,104.0,1000000.0,0.9,1.05,s1s2,c,False,False,False,46.6708,-119.1516,default
3004,0.0,0.0,0.0,0.0,0.0,0.0,0.0005394110949219,0.0001351892414746,0.0035305892017506,0.0008848495926746,0.0,0.0,0.0,0.0,sx2822865c,PQ,1.0,1.0,1.0,104.0,1000000.0,0.9,1.05,s1s2,c,False,True,False,46.6709,-119.1519,default
3005,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,l2916605,PQ,1.0,1.0,1.0,7199.557856794634,1000000.0,0.9,1.05,c,,False,False,False,46.67201574,-119.1506986,default
3006,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,x2916605c,PQ,1.0,1.0,1.0,104.0,1000000.0,0.9,1.05,s1s2,c,False,False,False,46.6717,-119.1507,default
3007,0.0,0.0,0.0,0.0,0.0,0.0,0.0022917472190499,0.000574366327062,0.0038082531966735,0.0009544387822775,0.0,0.0,0.0,0.0,sx2916605c,PQ,1.0,1.0,1.0,104.0,1000000.0,0.9,1.05,s1s2,c,False,True,False,46.6717,-119.151,default
3008,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,l3085394,PQ,1.0,1.0,1.0,7199.557856794634,1000000.0,0.9,1.05,c,,False,False,False,46.67242054,-119.1525115,default
3009,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,x3085394c,PQ,1.0,1.0,1.0,104.0,1000000.0,0.9,1.05,s1s2,c,False,False,False,46.6721,-119.1525,default
3010,0.0,0.0,0.0,0.0,0.0,0.0,0.0053101236894273,0.0013308432510677,0.0007898767910759,0.0001979618975046,0.0,0.0,0.0,0.0,sx3085394c,PQ,1.0,1.0,1.0,104.0,1000000.0,0.9,1.05,s1s2,c,False,True,False,46.6721,-119.1528,default
3011,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,m1108344,PQ,1.0,1.0,1.0,7199.557856794634,1000000.0,0.9,1.05,c,,False,False,False,46.67296574,-119.1515398,default
3012,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,l2804250,PQ,1.0,1.0,1.0,7199.557856794634,1000000.0,0.9,1.05,c,,False,False,False,46.67349664,-119.1513134,default
3013,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,l2820583,PQ,1.0,1.0,1.0,7199.557856794634,1000000.0,0.9,1.05,c,,False,False,False,46.67440946,-119.150861,default
3014,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,m1108354,PQ,1.0,1.0,1.0,7199.557856794634,1000000.0,0.9,1.05,c,,False,False,False,46.67454264,-119.1483119,default
3015,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,m1108350,PQ,1.0,1.0,1.0,7199.557856794634,1000000.0,0.9,1.05,c,,False,False,False,46.6741904,-119.1470415,default
3016,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,l3198356,PQ,1.0,1.0,1.0,7199.557856794634,1000000.0,0.9,1.05,c,,False,False,False,46.67363398,-119.1460586,default
3017,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,m1108345,PQ,1.0,1.0,1.0,7199.557856794634,1000000.0,0.9,1.05,c,,False,False,False,46.67305634,-119.145279,default
3018,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,m1108347,PQ,1.0,1.0,1.0,7199.557856794634,1000000.0,0.9,1.05,c,,False,False,False,46.67354042,-119.1449577,default
3019,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,m1108355,PQ,1.0,1.0,1.0,7199.557856794634,1000000.0,0.9,1.05,c,,False,False,False,46.67475438,-119.1443719,default
3020,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,m1108352,PQ,1.0,1.0,1.0,7199.557856794634,1000000.0,0.9,1.05,c,,False,False,False,46.67439162,-119.1429404,default
3021,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,m1108356,PQ,1.0,1.0,1.0,7199.557856794634,1000000.0,0.9,1.05,c,,False,False,False,46.67483822,-119.1414539,default
3022,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,l2674052,PQ,1.0,1.0,1.0,7199.557856794634,1000000.0,0.9,1.05,c,,False,False,False,46.6745973,-119.1404254,default
3023,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,x2674052c,PQ,1.0,1.0,1.0,104.0,1000000.0,0.9,1.05,s1s2,c,False,False,False,46.6742,-119.1404,default
3024,0.0,0.0,0.0,0.0,0.0,0.0,0.0013628814983504,0.0003415704981969,0.0047371189654738,0.0011872346405931,0.0,0.0,0.0,0.0,sx2674052c,PQ,1.0,1.0,1.0,104.0,1000000.0,0.9,1.05,s1s2,c,False,True,False,46.6743,-119.1407,default
3025,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,l2842390,PQ,1.0,1.0,1.0,7199.557856794634,1000000.0,0.9,1.05,c,,False,False,False,46.67582842,-119.1415314,default
3026,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,x2842390c,PQ,1.0,1.0,1.0,104.0,1000000.0,0.9,1.05,s1s2,c,False,False,False,46.6755,-119.1415,default
3027,0.0,0.0,0.0,0.0,0.0,0.0,0.0009353772173002,0.0002344277634718,0.0051646232705615,0.0012943773898562,0.0,0.0,0.0,0.0,sx2842390c,PQ,1.0,1.0,1.0,104.0,1000000.0,0.9,1.05,s1s2,c,False,True,False,46.6755,-119.1418,default
3028,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,x3198356c,PQ,1.0,1.0,1.0,104.0,1000000.0,0.9,1.05,s1s2,c,False,False,False,46.6733,-119.1461,default
3029,0.0,0.0,0.0,0.0,0.0,0.0,0.0029188786115268,0.000731540365923,0.0031811218098372,0.0007972647468512,0.0,0.0,0.0,0.0,sx3198356c,PQ,1.0,1.0,1.0,104.0,1000000.0,0.9,1.05,s1s2,c,False,True,False,46.6733,-119.1463,default
3030,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,m1108360,PQ,1.0,1.0,1.0,7199.557856794634,1000000.0,0.9,1.05,c,,False,False,False,46.67723936,-119.1481591,default
3031,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,l3048968,PQ,1.0,1.0,1.0,7199.557856794634,1000000.0,0.9,1.05,c,,False,False,False,46.67798744,-119.1484469,default
3032,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,x3048968c,PQ,1.0,1.0,1.0,104.0,1000000.0,0.9,1.05,s1s2,c,False,False,False,46.6776,-119.1484,default
3033,0.0,0.0,0.0,0.0,0.0,0.0,0.0044858194956777,0.0011242529772513,0.0107741819292566,0.0027002661941391,0.0,0.0,0.0,0.0,sx3048968c,PQ,1.0,1.0,1.0,104.0,1000000.0,0.9,1.05,s1s2,c,False,True,False,46.6777,-119.1487,default
3034,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,x2804250c,PQ,1.0,1.0,1.0,104.0,1000000.0,0.9,1.05,s1s2,c,False,False,False,46.6731,-119.1513,default
3035,0.0,0.0,0.0,0.0,0.0,0.0,0.004074632238459,0.0010211996915345,0.0060953685181154,0.0015276442575572,0.0,0.0,0.0,0.0,sx2804250c,PQ,1.0,1.0,1.0,104.0,1000000.0,0.9,1.05,s1s2,c,False,True,False,46.6732,-119.1516,default
3036,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,m1108353,PQ,1.0,1.0,1.0,7199.557856794634,1000000.0,0.9,1.05,c,,False,False,False,46.67441722,-119.1527697,default
3037,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,l3048205,PQ,1.0,1.0,1.0,7199.557856794634,1000000.0,0.9,1.05,c,,False,False,False,46.67543616,-119.1535682,default
3038,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,m1108361,PQ,1.0,1.0,1.0,7199.557856794634,1000000.0,0.9,1.05,c,,False,False,False,46.67777932,-119.1554046,default
3039,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,l3048228,PQ,1.0,1.0,1.0,7199.557856794634,1000000.0,0.9,1.05,c,,False,False,False,46.67795146,-119.1548812,default
3040,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,l2991940,PQ,1.0,1.0,1.0,7199.557856794634,1000000.0,0.9,1.05,c,,False,False,False,46.67843642,-119.1534392,default
3041,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,x2991940c,PQ,1.0,1.0,1.0,104.0,1000000.0,0.9,1.05,s1s2,c,False,False,False,46.6781,-119.1534,default
3042,0.0,0.0,0.0,0.0,0.0,0.0,0.0025536802893692,0.0006400129871656,0.0035463201608703,0.000888792142985,0.0,0.0,0.0,0.0,sx2991940c,PQ,1.0,1.0,1.0,104.0,1000000.0,0.9,1.05,s1s2,c,False,True,False,46.6781,-119.1537,default
3043,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,x3048228c,PQ,1.0,1.0,1.0,104.0,1000000.0,0.9,1.05,s1s2,c,False,False,False,46.6776,-119.1549,default
3044,0.0,0.0,0.0,0.0,0.0,0.0,0.0030540894143772,0.0007654274024108,0.0071159114478753,0.0017834166081115,0.0,0.0,0.0,0.0,sx3048228c,PQ,1.0,1.0,1.0,104.0,1000000.0,0.9,1.05,s1s2,c,False,True,False,46.6776,-119.1552,default
3045,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,m1089155,PQ,1.0,1.0,1.0,7199.557856794634,1000000.0,0.9,1.05,c,,False,False,False,46.67954544,-119.155926,default
3046,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,l2935550,PQ,1.0,1.0,1.0,7199.557856794634,1000000.0,0.9,1.05,c,,False,False,False,46.68014298,-119.157091,default
3047,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,x2935550c,PQ,1.0,1.0,1.0,104.0,1000000.0,0.9,1.05,s1s2,c,False,False,False,46.6798,-119.1571,default
3048,0.0,0.0,0.0,0.0,0.0,0.0,0.004372504528022,0.0010958535792375,0.0057974962909484,0.0014529904062036,0.0,0.0,0.0,0.0,sx2935550c,PQ,1.0,1.0,1.0,104.0,1000000.0,0.9,1.05,s1s2,c,False,True,False,46.6798,-119.1574,default
3049,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,m1089158,PQ,1.0,1.0,1.0,7199.557856794634,1000000.0,0.9,1.05,c,,False,False,False,46.68095476,-119.1563608,default
3050,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,m1089162,PQ,1.0,1.0,1.0,7199.557856794634,1000000.0,0.9,1.05,c,,False,False,False,46.6833981,-119.1573215,default
3051,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,l2991640,PQ,1.0,1.0,1.0,7199.557856794634,1000000.0,0.9,1.05,c,,False,False,False,46.683231,-119.1592611,default
3052,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,m1089160,PQ,1.0,1.0,1.0,7199.557856794634,1000000.0,0.9,1.05,c,,False,False,False,46.68300832,-119.160999,default
3053,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,m1089163,PQ,1.0,1.0,1.0,7199.557856794634,1000000.0,0.9,1.05,c,,False,False,False,46.68414174,-119.1614637,default
3054,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,l3066807,PQ,1.0,1.0,1.0,7199.557856794634,1000000.0,0.9,1.05,c,,False,False,False,46.68529014,-119.1621857,default
3055,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,x3066807c,PQ,1.0,1.0,1.0,104.0,1000000.0,0.9,1.05,s1s2,c,False,False,False,46.6849,-119.1622,default
3056,0.0,0.0,0.0,0.0,0.0,0.0,0.0011129236936827,0.0002789251348541,0.0029570766233455,0.0007411137115109,0.0,0.0,0.0,0.0,sx3066807c,PQ,1.0,1.0,1.0,104.0,1000000.0,0.9,1.05,s1s2,c,False,True,False,46.685,-119.1625,default
3057,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,x2991640c,PQ,1.0,1.0,1.0,104.0,1000000.0,0.9,1.05,s1s2,c,False,False,False,46.6829,-119.1593,default
3058,0.0,0.0,0.0,0.0,0.0,0.0,0.0010390668872866,0.0002604148632498,0.0030309334317031,0.0007596239843228,0.0,0.0,0.0,0.0,sx2991640c,PQ,1.0,1.0,1.0,104.0,1000000.0,0.9,1.05,s1s2,c,False,True,False,46.6829,-119.1595,default
3059,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,l3197626,PQ,1.0,1.0,1.0,7199.557856794634,1000000.0,0.9,1.05,c,,False,False,False,46.68331102,-119.1554728,default
3060,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,x3197626c,PQ,1.0,1.0,1.0,104.0,1000000.0,0.9,1.05,s1s2,c,False,False,False,46.683,-119.1555,default
3061,0.0,0.0,0.0,0.0,0.0,0.0,0.0056751348597304,0.0014223237589838,0.0004248657193969,0.0001064814486431,0.0,0.0,0.0,0.0,sx3197626c,PQ,1.0,1.0,1.0,104.0,1000000.0,0.9,1.05,s1s2,c,False,True,False,46.683,-119.1558,default
3062,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,m1089165,PQ,1.0,1.0,1.0,7199.557856794634,1000000.0,0.9,1.05,c,,False,False,False,46.68690502,-119.1586852,default
3063,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,l2748128,PQ,1.0,1.0,1.0,7199.557856794634,1000000.0,0.9,1.05,c,,False,False,False,46.68743692,-119.1590551,default
3064,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,m1089170,PQ,1.0,1.0,1.0,7199.557856794634,1000000.0,0.9,1.05,c,,False,False,False,46.68956446,-119.1605955,default
3065,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,d6320328-1_int,PQ,1.0,1.0,1.0,7199.557856794634,1000000.0,0.9,1.05,c,,False,False,False,46.68999688,-119.1610476,default
3066,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,l3029497,PQ,1.0,1.0,1.0,7199.557856794634,1000000.0,0.9,1.05,c,,False,False,False,46.68997862,-119.1599537,default
3067,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,x3029497c,PQ,1.0,1.0,1.0,104.0,1000000.0,0.9,1.05,s1s2,c,False,False,False,46.6896,-119.16,default
3068,0.0,0.0,0.0,0.0,0.0,0.0,0.0016204493799495,0.000406123139451,0.002449550932954,0.0006139157043392,0.0,0.0,0.0,0.0,sx3029497c,PQ,1.0,1.0,1.0,104.0,1000000.0,0.9,1.05,s1s2,c,False,True,False,46.6897,-119.1602,default
3069,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,l3085392,PQ,1.0,1.0,1.0,7199.557856794634,1000000.0,0.9,1.05,c,,False,False,False,46.68874864,-119.1615135,default
3070,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,x3085392c,PQ,1.0,1.0,1.0,104.0,1000000.0,0.9,1.05,s1s2,c,False,False,False,46.6884,-119.1615,default
3071,0.0,0.0,0.0,0.0,0.0,0.0,0.0019681146967412,0.0004932563312166,0.0041318858018003,0.0010355488278825,0.0,0.0,0.0,0.0,sx3085392c,PQ,1.0,1.0,1.0,104.0,1000000.0,0.9,1.05,s1s2,c,False,True,False,46.6884,-119.1618,default
3072,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,x2748128c,PQ,1.0,1.0,1.0,104.0,1000000.0,0.9,1.05,s1s2,c,False,False,False,46.6871,-119.1591,default
3073,0.0,0.0,0.0,0.0,0.0,0.0,0.0028769747520209,0.0007210382621566,0.0072930261845048,0.001827805791288,0.0,0.0,0.0,0.0,sx2748128c,PQ,1.0,1.0,1.0,104.0,1000000.0,0.9,1.05,s1s2,c,False,True,False,46.6871,-119.1593,default
3074,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,l3197627,PQ,1.0,1.0,1.0,7199.557856794634,1000000.0,0.9,1.05,c,,False,False,False,46.68654392,-119.1608133,default
3075,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,x3197627c,PQ,1.0,1.0,1.0,104.0,1000000.0,0.9,1.05,s1s2,c,False,False,False,46.6862,-119.1608,default
3076,0.0,0.0,0.0,0.0,0.0,0.0,0.0049951761702854,0.0012519099074953,0.0051748246825537,0.0012969340976249,0.0,0.0,0.0,0.0,sx3197627c,PQ,1.0,1.0,1.0,104.0,1000000.0,0.9,1.05,s1s2,c,False,True,False,46.6862,-119.1611,default
3077,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,l3216343,PQ,1.0,1.0,1.0,7199.557856794634,1000000.0,0.9,1.05,c,,False,False,False,46.68851798,-119.1569152,default
